timestamp,hostname,metric,value
2026-07-23T18:49:17.472000,10.0.1.10,cpu_percent,4.326785714226972
2026-07-23T18:54:17.472000,10.0.1.10,cpu_percent,4.242261904735301
2026-07-23T18:59:17.472000,10.0.1.10,cpu_percent,4.237202380983433
2026-07-23T19:04:17.472000,10.0.1.10,cpu_percent,4.224493634567068
2026-07-23T19:09:17.472000,10.0.1.10,cpu_percent,4.23422619043518
2026-07-23T19:14:17.472000,10.0.1.10,cpu_percent,4.2607142857741565
2026-07-23T19:19:17.472000,10.0.1.10,cpu_percent,4.3839285714507525
2026-07-23T19:24:17.472000,10.0.1.10,cpu_percent,4.306250000067635
2026-07-23T19:29:17.472000,10.0.1.10,cpu_percent,4.284732986139204
2026-07-23T19:34:17.472000,10.0.1.10,cpu_percent,4.355952380934639
2026-07-23T19:39:17.472000,10.0.1.10,cpu_percent,4.341666666607907
2026-07-23T19:44:17.472000,10.0.1.10,cpu_percent,4.322321428584743
2026-07-23T19:49:17.472000,10.0.1.10,cpu_percent,4.286607142864895
2026-07-23T19:54:17.472000,10.0.1.10,cpu_percent,4.455952380916912
2026-07-23T19:59:17.472000,10.0.1.10,cpu_percent,4.406547619118584
2026-07-23T20:04:17.472000,10.0.1.10,cpu_percent,4.280654761906973
2026-07-23T20:09:17.472000,10.0.1.10,cpu_percent,4.192470422397804
2026-07-23T20:14:17.472000,10.0.1.10,cpu_percent,4.416369047664503
2026-07-23T20:19:17.472000,10.0.1.10,cpu_percent,4.194047618962259
2026-07-23T20:24:17.472000,10.0.1.10,cpu_percent,4.2166666667132375
2026-07-23T20:29:17.472000,10.0.1.10,cpu_percent,4.243452380982319
2026-07-23T20:34:17.472000,10.0.1.10,cpu_percent,4.33907614941505
2026-07-23T20:39:17.472000,10.0.1.10,cpu_percent,4.247916666596836
2026-07-23T20:44:17.472000,10.0.1.10,cpu_percent,4.328869047652304
2026-07-23T20:49:17.472000,10.0.1.10,cpu_percent,4.252678571418585
2026-07-23T20:54:17.472000,10.0.1.10,cpu_percent,4.315862029591301
2026-07-23T20:59:17.472000,10.0.1.10,cpu_percent,4.302380952396462
2026-07-23T21:04:17.472000,10.0.1.10,cpu_percent,4.3773809524386
2026-07-23T21:09:17.472000,10.0.1.10,cpu_percent,4.333630952418645
2026-07-23T21:14:17.472000,10.0.1.10,cpu_percent,4.3220238095714905
2026-07-23T21:19:17.472000,10.0.1.10,cpu_percent,4.470535714256883
2026-07-23T21:24:17.472000,10.0.1.10,cpu_percent,4.380952380902485
2026-07-23T21:29:17.472000,10.0.1.10,cpu_percent,4.345535714306777
2026-07-23T21:34:17.472000,10.0.1.10,cpu_percent,4.668750000031039
2026-07-23T21:39:17.472000,10.0.1.10,cpu_percent,4.483333333351069
2026-07-23T21:44:17.472000,10.0.1.10,cpu_percent,4.506634476403789
2026-07-23T21:49:17.472000,10.0.1.10,cpu_percent,4.527678571369805
2026-07-23T21:54:17.472000,10.0.1.10,cpu_percent,4.427678571359834
2026-07-23T21:59:17.472000,10.0.1.10,cpu_percent,4.3967261904895025
2026-07-23T22:04:17.472000,10.0.1.10,cpu_percent,4.310714285709864
2026-07-23T22:09:17.472000,10.0.1.10,cpu_percent,4.339583333321144
2026-07-23T22:14:17.472000,10.0.1.10,cpu_percent,4.322321428584743
2026-07-23T22:19:17.472000,10.0.1.10,cpu_percent,4.406547619118584
2026-07-23T22:24:17.472000,10.0.1.10,cpu_percent,4.40148809528354
2026-07-23T22:29:17.472000,10.0.1.10,cpu_percent,4.367857142850497
2026-07-23T22:34:17.472000,10.0.1.10,cpu_percent,4.200595238168418
2026-07-23T22:39:17.472000,10.0.1.10,cpu_percent,4.404166666596822
2026-07-23T22:44:17.472000,10.0.1.10,cpu_percent,4.31220238097012
2026-07-23T22:49:17.472000,10.0.1.10,cpu_percent,4.273214285799668
2026-07-23T22:54:17.472000,10.0.1.10,cpu_percent,4.238392857064142
2026-07-23T22:59:17.472000,10.0.1.10,cpu_percent,4.378273809506069
2026-07-23T23:04:17.472000,10.0.1.10,cpu_percent,4.287202381002274
2026-07-23T23:09:17.472000,10.0.1.10,cpu_percent,4.286309523823945
2026-07-23T23:14:17.472000,10.0.1.10,cpu_percent,4.244940476187153
2026-07-23T23:19:17.472000,10.0.1.10,cpu_percent,4.317945348024949
2026-07-23T23:24:17.472000,10.0.1.10,cpu_percent,4.380357142848283
2026-07-23T23:29:17.472000,10.0.1.10,cpu_percent,4.347233432615312
2026-07-23T23:34:17.472000,10.0.1.10,cpu_percent,4.312202380886973
2026-07-23T23:39:17.472000,10.0.1.10,cpu_percent,4.356547619044306
2026-07-23T23:44:17.472000,10.0.1.10,cpu_percent,4.309226190421882
2026-07-23T23:49:17.472000,10.0.1.10,cpu_percent,4.311607142888192
2026-07-23T23:54:17.472000,10.0.1.10,cpu_percent,4.417261904731973
2026-07-23T23:59:17.472000,10.0.1.10,cpu_percent,4.379464285725376
2026-07-24T00:04:17.472000,10.0.1.10,cpu_percent,4.3830357142446985
2026-07-24T00:09:17.472000,10.0.1.10,cpu_percent,4.40833333330896
2026-07-24T00:14:17.472000,10.0.1.10,cpu_percent,4.355059523839472
2026-07-24T00:19:17.472000,10.0.1.10,cpu_percent,4.362202380988961
2026-07-24T00:24:17.472000,10.0.1.10,cpu_percent,4.335802363320909
2026-07-24T00:29:17.472000,10.0.1.10,cpu_percent,4.29345238100116
2026-07-24T00:34:17.472000,10.0.1.10,cpu_percent,4.28065476196241
2026-07-24T00:39:17.472000,10.0.1.10,cpu_percent,4.3077380951615964
2026-07-24T00:44:17.472000,10.0.1.10,cpu_percent,4.398511904763012
2026-07-24T00:49:17.472000,10.0.1.10,cpu_percent,4.3723214285481475
2026-07-24T00:54:17.472000,10.0.1.10,cpu_percent,4.4648809523676505
2026-07-24T00:59:17.472000,10.0.1.10,cpu_percent,4.377083333397636
2026-07-24T01:04:17.472000,10.0.1.10,cpu_percent,4.35089285715506
2026-07-24T01:09:17.472000,10.0.1.10,cpu_percent,4.363988095262499
2026-07-24T01:14:17.472000,10.0.1.10,cpu_percent,4.368749999973389
2026-07-24T01:19:17.472000,10.0.1.10,cpu_percent,4.427083333361054
2026-07-24T01:24:17.472000,10.0.1.10,cpu_percent,4.480059523845
2026-07-24T01:29:17.472000,10.0.1.10,cpu_percent,4.350297619017681
2026-07-24T01:34:17.472000,10.0.1.10,cpu_percent,4.3363095238428
2026-07-24T01:39:17.472000,10.0.1.10,cpu_percent,4.360416666660015
2026-07-24T01:44:17.472000,10.0.1.10,cpu_percent,4.370535714302335
2026-07-24T01:49:17.472000,10.0.1.10,cpu_percent,4.299999999985587
2026-07-24T01:54:17.472000,10.0.1.10,cpu_percent,4.337797619047606
2026-07-24T01:59:17.472000,10.0.1.10,cpu_percent,4.2711309523465815
2026-07-24T02:04:17.472000,10.0.1.10,cpu_percent,4.218749999972289
2026-07-24T02:09:17.472000,10.0.1.10,cpu_percent,4.222827782107643
2026-07-24T02:14:17.472000,10.0.1.10,cpu_percent,4.184523809512726
2026-07-24T02:19:17.472000,10.0.1.10,cpu_percent,4.324404761926942
2026-07-24T02:24:17.472000,10.0.1.10,cpu_percent,4.297321428616883
2026-07-24T02:29:17.472000,10.0.1.10,cpu_percent,4.317857142859367
2026-07-24T02:34:17.472000,10.0.1.10,cpu_percent,4.191666666662229
2026-07-24T02:39:17.472000,10.0.1.10,cpu_percent,4.169345238035376
2026-07-24T02:44:17.472000,10.0.1.10,cpu_percent,4.224702380957936
2026-07-24T02:49:17.472000,10.0.1.10,cpu_percent,4.243749999995572
2026-07-24T02:54:17.472000,10.0.1.10,cpu_percent,4.301190476149458
2026-07-24T02:59:17.472000,10.0.1.10,cpu_percent,4.3229166667775445
2026-07-24T03:04:17.472000,10.0.1.10,cpu_percent,4.274702380949051
2026-07-24T03:09:17.472000,10.0.1.10,cpu_percent,4.2476190476112805
2026-07-24T03:14:17.472000,10.0.1.10,cpu_percent,4.236904761859307
2026-07-24T03:19:17.472000,10.0.1.10,cpu_percent,4.138779961096631
2026-07-24T03:24:17.472000,10.0.1.10,cpu_percent,4.197321428606898
2026-07-24T03:29:17.472000,10.0.1.10,cpu_percent,4.286904761933599
2026-07-24T03:34:17.472000,10.0.1.10,cpu_percent,4.521130952468539
2026-07-24T03:39:17.472000,10.0.1.10,cpu_percent,4.2758928571960695
2026-07-24T03:44:17.472000,10.0.1.10,cpu_percent,4.161607142887078
2026-07-24T03:49:17.472000,10.0.1.10,cpu_percent,4.224315887997236
2026-07-24T03:54:17.472000,10.0.1.10,cpu_percent,4.285714285742017
2026-07-24T03:59:17.472000,10.0.1.10,cpu_percent,4.331250000090918
2026-07-24T04:04:17.472000,10.0.1.10,cpu_percent,4.203273809509383
2026-07-24T04:09:17.472000,10.0.1.10,cpu_percent,4.324702381023343
2026-07-24T04:14:17.472000,10.0.1.10,cpu_percent,4.366071428576973
2026-07-24T04:19:17.472000,10.0.1.10,cpu_percent,4.295238095274684
2026-07-24T04:24:17.472000,10.0.1.10,cpu_percent,4.322916666638946
2026-07-24T04:29:17.472000,10.0.1.10,cpu_percent,4.414285714350015
2026-07-24T04:34:17.472000,10.0.1.10,cpu_percent,4.272916666675542
2026-07-24T04:39:17.472000,10.0.1.10,cpu_percent,4.352678571400858
2026-07-24T04:44:17.472000,10.0.1.10,cpu_percent,4.361607142823885
2026-07-24T04:49:17.472000,10.0.1.10,cpu_percent,4.2767857141803916
2026-07-24T04:54:17.472000,10.0.1.10,cpu_percent,4.215773809534895
2026-07-24T04:59:17.472000,10.0.1.10,cpu_percent,4.260714285691009
2026-07-24T05:04:17.472000,10.0.1.10,cpu_percent,4.269940476238148
2026-07-24T05:09:17.472000,10.0.1.10,cpu_percent,4.149404761902545
2026-07-24T05:14:17.472000,10.0.1.10,cpu_percent,4.2098214285492475
2026-07-24T05:19:17.472000,10.0.1.10,cpu_percent,4.1958333333743525
2026-07-24T05:24:17.472000,10.0.1.10,cpu_percent,4.172113056284317
2026-07-24T05:29:17.472000,10.0.1.10,cpu_percent,4.2026785714274695
2026-07-24T05:34:17.472000,10.0.1.10,cpu_percent,4.299702380916898
2026-07-24T05:39:17.472000,10.0.1.10,cpu_percent,4.222023809589231
2026-07-24T05:44:17.472000,10.0.1.10,cpu_percent,4.29672619039637
2026-07-24T05:49:17.472000,10.0.1.10,cpu_percent,4.2955357142879365
2026-07-24T05:54:17.472000,10.0.1.10,cpu_percent,4.24872082425955
2026-07-24T05:59:17.472000,10.0.1.10,cpu_percent,4.383630952382049
2026-07-24T06:04:17.472000,10.0.1.10,cpu_percent,4.433630952400918
2026-07-24T06:09:17.472000,10.0.1.10,cpu_percent,4.3839285715339
2026-07-24T06:14:17.472000,10.0.1.10,cpu_percent,4.384226190463991
2026-07-24T06:19:17.472000,10.0.1.10,cpu_percent,4.3300595238439
2026-07-24T06:24:17.472000,10.0.1.10,cpu_percent,4.437500000016627
2026-07-24T06:29:17.472000,10.0.1.10,cpu_percent,4.453273809520482
2026-07-24T06:34:17.472000,10.0.1.10,cpu_percent,4.547023809531581
2026-07-24T06:39:17.472000,10.0.1.10,cpu_percent,4.567559523829473
2026-07-24T06:44:17.472000,10.0.1.10,cpu_percent,4.427380952374307
2026-07-24T06:49:17.472000,10.0.1.10,cpu_percent,4.355357142824985
2026-07-24T06:54:17.472000,10.0.1.10,cpu_percent,4.3452380952935385
2026-07-24T06:59:17.472000,10.0.1.10,cpu_percent,4.363095238056431
2026-07-24T07:04:17.472000,10.0.1.10,cpu_percent,4.427380952429743
2026-07-24T07:09:17.472000,10.0.1.10,cpu_percent,4.341964285676582
2026-07-24T07:14:17.472000,10.0.1.10,cpu_percent,4.596726190509457
2026-07-24T07:19:17.472000,10.0.1.10,cpu_percent,4.4541666666710995
2026-07-24T07:24:17.472000,10.0.1.10,cpu_percent,4.454761904725331
2026-07-24T07:29:17.472000,10.0.1.10,cpu_percent,4.551574631614216
2026-07-24T07:34:17.472000,10.0.1.10,cpu_percent,4.56428571424027
2026-07-24T07:39:17.472000,10.0.1.10,cpu_percent,4.537797619067575
2026-07-24T07:44:17.472000,10.0.1.10,cpu_percent,4.534523809506069
2026-07-24T07:49:17.472000,10.0.1.10,cpu_percent,4.434523809551521
2026-07-24T07:54:17.472000,10.0.1.10,cpu_percent,4.429464285744217
2026-07-24T07:59:17.472000,10.0.1.10,cpu_percent,4.4258054225161345
2026-07-24T08:04:17.472000,10.0.1.10,cpu_percent,4.365773809480572
2026-07-24T08:09:17.472000,10.0.1.10,cpu_percent,4.394940476160542
2026-07-24T08:14:17.472000,10.0.1.10,cpu_percent,4.3749999999445635
2026-07-24T08:19:17.472000,10.0.1.10,cpu_percent,4.310714285737575
2026-07-24T08:24:17.472000,10.0.1.10,cpu_percent,4.313988095299067
2026-07-24T08:29:17.472000,10.0.1.10,cpu_percent,4.232351659640301
2026-07-24T08:34:17.472000,10.0.1.10,cpu_percent,4.237202380927982
2026-07-24T08:39:17.472000,10.0.1.10,cpu_percent,4.351488095236988
2026-07-24T08:44:17.472000,10.0.1.10,cpu_percent,4.23928571424247
2026-07-24T08:49:17.472000,10.0.1.10,cpu_percent,4.224404761916972
2026-07-24T08:54:17.472000,10.0.1.10,cpu_percent,4.303571428560332
2026-07-24T08:59:17.472000,10.0.1.10,cpu_percent,4.218750000000014
2026-07-24T09:04:17.472000,10.0.1.10,cpu_percent,4.270833333305617
2026-07-24T09:09:17.472000,10.0.1.10,cpu_percent,4.404376697922132
2026-07-24T09:14:17.472000,10.0.1.10,cpu_percent,4.29077380946616
2026-07-24T09:19:17.472000,10.0.1.10,cpu_percent,4.3321428572138245
2026-07-24T09:24:17.472000,10.0.1.10,cpu_percent,4.220833333342213
2026-07-24T09:29:17.472000,10.0.1.10,cpu_percent,4.245833333420933
2026-07-24T09:34:17.472000,10.0.1.10,cpu_percent,4.341578630251476
2026-07-24T09:39:17.472000,10.0.1.10,cpu_percent,4.340773809512726
2026-07-24T09:44:17.472000,10.0.1.10,cpu_percent,4.360714285756416
2026-07-24T09:49:17.472000,10.0.1.10,cpu_percent,4.283630952372093
2026-07-24T09:54:17.472000,10.0.1.10,cpu_percent,4.61228848374239
2026-07-24T09:59:17.472000,10.0.1.10,cpu_percent,4.40565476191253
2026-07-24T10:04:17.472000,10.0.1.10,cpu_percent,4.322619047625707
2026-07-24T10:09:17.472000,10.0.1.10,cpu_percent,4.584821428538163
2026-07-24T10:14:17.472000,10.0.1.10,cpu_percent,4.3327380951848795
2026-07-24T10:19:17.472000,10.0.1.10,cpu_percent,4.274107142894849
2026-07-24T10:24:17.472000,10.0.1.10,cpu_percent,4.36339285712512
2026-07-24T10:29:17.472000,10.0.1.10,cpu_percent,4.260119047692228
2026-07-24T10:34:17.472000,10.0.1.10,cpu_percent,4.331845238034262
2026-07-24T10:39:17.472000,10.0.1.10,cpu_percent,4.353781098479644
2026-07-24T10:44:17.472000,10.0.1.10,cpu_percent,4.3982142856666115
2026-07-24T10:49:17.472000,10.0.1.10,cpu_percent,4.330654761953539
2026-07-24T10:54:17.472000,10.0.1.10,cpu_percent,4.385119047642334
2026-07-24T10:59:17.472000,10.0.1.10,cpu_percent,4.272619047606867
2026-07-24T11:04:17.472000,10.0.1.10,cpu_percent,4.313690476230391
2026-07-24T11:09:17.472000,10.0.1.10,cpu_percent,4.245535714324518
2026-07-24T11:14:17.472000,10.0.1.10,cpu_percent,4.36101190479738
2026-07-24T11:19:17.472000,10.0.1.10,cpu_percent,4.41428571432229
2026-07-24T11:24:17.472000,10.0.1.10,cpu_percent,4.302590256592623
2026-07-24T11:29:17.472000,10.0.1.10,cpu_percent,4.298511904753028
2026-07-24T11:34:17.472000,10.0.1.10,cpu_percent,4.361309523782921
2026-07-24T11:39:17.472000,10.0.1.10,cpu_percent,4.306250000039924
2026-07-24T11:44:17.472000,10.0.1.10,cpu_percent,4.560714285720948
2026-07-24T11:49:17.472000,10.0.1.10,cpu_percent,4.277678571414171
2026-07-24T11:54:17.472000,10.0.1.10,cpu_percent,4.266160003627903
2026-07-24T11:59:17.472000,10.0.1.10,cpu_percent,4.263095238129608
2026-07-24T12:04:17.472000,10.0.1.10,cpu_percent,4.253571428624653
2026-07-24T12:09:17.472000,10.0.1.10,cpu_percent,4.246130952461897
2026-07-24T12:14:17.472000,10.0.1.10,cpu_percent,4.3220238094883285
2026-07-24T12:19:17.472000,10.0.1.10,cpu_percent,4.302380952396462
2026-07-24T12:24:17.472000,10.0.1.10,cpu_percent,4.355059523867183
2026-07-24T12:29:17.472000,10.0.1.10,cpu_percent,4.490773809596988
2026-07-24T12:34:17.472000,10.0.1.10,cpu_percent,4.434226190510557
2026-07-24T12:39:17.472000,10.0.1.10,cpu_percent,4.338095238060873
2026-07-24T12:44:17.472000,10.0.1.10,cpu_percent,4.6062499999867015
2026-07-24T12:49:17.472000,10.0.1.10,cpu_percent,4.463988095244758
2026-07-24T12:54:17.472000,10.0.1.10,cpu_percent,4.510714285702093
2026-07-24T12:59:17.472000,10.0.1.10,cpu_percent,4.395535714270196
2026-07-24T13:04:17.472000,10.0.1.10,cpu_percent,4.397023809530467
2026-07-24T13:09:17.472000,10.0.1.10,cpu_percent,4.3839285713398795
2026-07-24T13:14:17.472000,10.0.1.10,cpu_percent,4.429464285716506
2026-07-24T13:19:17.472000,10.0.1.10,cpu_percent,4.432142857140647
2026-07-24T13:24:17.472000,10.0.1.10,cpu_percent,4.34761904764899
2026-07-24T13:29:17.472000,10.0.1.10,cpu_percent,4.4077380952270175
2026-07-24T13:34:17.472000,10.0.1.10,cpu_percent,4.411904761883704
2026-07-24T13:39:17.472000,10.0.1.10,cpu_percent,4.40565476191253
2026-07-24T13:44:17.472000,10.0.1.10,cpu_percent,4.4151785713897596
2026-07-24T13:49:17.472000,10.0.1.10,cpu_percent,4.327678571433012
2026-07-24T13:54:17.472000,10.0.1.10,cpu_percent,4.33452380951384
2026-07-24T13:59:17.472000,10.0.1.10,cpu_percent,4.364583333316702
2026-07-24T14:04:17.472000,10.0.1.10,cpu_percent,4.334821428637952
2026-07-24T14:09:17.472000,10.0.1.10,cpu_percent,4.322023809543779
2026-07-24T14:14:17.472000,10.0.1.10,cpu_percent,4.313095238093027
2026-07-24T14:19:17.472000,10.0.1.10,cpu_percent,4.351190476085151
2026-07-24T14:24:17.472000,10.0.1.10,cpu_percent,4.236309523888252
2026-07-24T14:29:17.472000,10.0.1.10,cpu_percent,4.289880952370979
2026-07-24T14:34:17.472000,10.0.1.10,cpu_percent,4.224404761916958
2026-07-24T14:39:17.472000,10.0.1.10,cpu_percent,4.229166666627876
2026-07-24T14:44:17.472000,10.0.1.10,cpu_percent,4.92916666667
2026-07-24T14:49:17.472000,10.0.1.10,cpu_percent,5.716964285709864
2026-07-24T14:54:17.472000,10.0.1.10,cpu_percent,4.377380952383163
2026-07-24T14:59:17.472000,10.0.1.10,cpu_percent,4.316071428558118
2026-07-24T15:04:17.472000,10.0.1.10,cpu_percent,4.27738095231777
2026-07-24T15:09:17.472000,10.0.1.10,cpu_percent,4.283630952399804
2026-07-24T15:14:17.472000,10.0.1.10,cpu_percent,4.2684523809501655
2026-07-24T15:19:17.472000,10.0.1.10,cpu_percent,4.317559523818389
2026-07-24T15:24:17.472000,10.0.1.10,cpu_percent,4.240178571503961
2026-07-24T15:29:17.472000,10.0.1.10,cpu_percent,4.313095238065316
2026-07-24T15:34:17.472000,10.0.1.10,cpu_percent,4.210714285755316
2026-07-24T15:39:17.472000,10.0.1.10,cpu_percent,4.304464285710949
2026-07-24T15:44:17.472000,10.0.1.10,cpu_percent,4.257738095170467
2026-07-24T15:49:17.472000,10.0.1.10,cpu_percent,4.4113095238294875
2026-07-24T15:54:17.472000,10.0.1.10,cpu_percent,4.353273809510512
2026-07-24T15:59:17.472000,10.0.1.10,cpu_percent,4.40416666667997
2026-07-24T16:04:17.472000,10.0.1.10,cpu_percent,4.269940476265873
2026-07-24T16:09:17.472000,10.0.1.10,cpu_percent,4.311309523791778
2026-07-24T16:14:17.472000,10.0.1.10,cpu_percent,4.3848214285459335
2026-07-24T16:19:17.472000,10.0.1.10,cpu_percent,4.388392857092953
2026-07-24T16:24:17.472000,10.0.1.10,cpu_percent,4.325892857131777
2026-07-24T16:29:17.472000,10.0.1.10,cpu_percent,4.307054574178267
2026-07-24T16:34:17.472000,10.0.1.10,cpu_percent,4.338690476225963
2026-07-24T16:39:17.472000,10.0.1.10,cpu_percent,4.429761904785195
2026-07-24T16:44:17.472000,10.0.1.10,cpu_percent,4.469047619079774
2026-07-24T16:49:17.472000,10.0.1.10,cpu_percent,4.714285714269096
2026-07-24T16:54:17.472000,10.0.1.10,cpu_percent,4.672023809537123
2026-07-24T16:59:17.472000,10.0.1.10,cpu_percent,4.526785714219201
2026-07-24T17:04:17.472000,10.0.1.10,cpu_percent,4.586309523770723
2026-07-24T17:09:17.472000,10.0.1.10,cpu_percent,4.5363095238073186
2026-07-24T17:14:17.472000,10.0.1.10,cpu_percent,4.5154761904684335
2026-07-24T17:19:17.472000,10.0.1.10,cpu_percent,4.550508694107506
2026-07-24T17:24:17.472000,10.0.1.10,cpu_percent,4.576574453039626
2026-07-24T17:29:17.472000,10.0.1.10,cpu_percent,4.6470238094861
2026-07-24T17:34:17.472000,10.0.1.10,cpu_percent,4.505952380991189
2026-07-24T17:39:17.472000,10.0.1.10,cpu_percent,4.401190476187153
2026-07-24T17:44:17.472000,10.0.1.10,cpu_percent,4.42500000004658
2026-07-24T17:49:17.472000,10.0.1.10,cpu_percent,4.435714285687681
2026-07-24T17:54:17.472000,10.0.1.10,cpu_percent,4.458928571382003
2026-07-24T17:59:17.472000,10.0.1.10,cpu_percent,4.299107142862695
2026-07-24T18:04:17.472000,10.0.1.10,cpu_percent,4.311607142860481
2026-07-24T18:09:17.472000,10.0.1.10,cpu_percent,4.266875715796658
2026-07-24T18:14:17.472000,10.0.1.10,cpu_percent,4.295238095163825
2026-07-24T18:19:17.472000,10.0.1.10,cpu_percent,4.229464285724276
2026-07-24T18:24:17.472000,10.0.1.10,cpu_percent,4.345833333347741
2026-07-24T18:29:17.472000,10.0.1.10,cpu_percent,4.188988095182651
2026-07-24T18:34:17.472000,10.0.1.10,cpu_percent,4.313690476202666
2026-07-24T18:39:17.472000,10.0.1.10,cpu_percent,4.447619047686686
2026-07-24T18:44:17.472000,10.0.1.10,cpu_percent,4.264880952403132
2026-07-24T18:49:17.472000,10.0.1.10,cpu_percent,4.220535714301249
2026-07-24T18:54:17.472000,10.0.1.10,cpu_percent,4.336011904801822
2026-07-24T18:59:17.472000,10.0.1.10,cpu_percent,4.303273809574819
2026-07-24T19:04:17.472000,10.0.1.10,cpu_percent,4.153273809545993
2026-07-24T19:09:17.472000,10.0.1.10,cpu_percent,4.237202380955722
2026-07-24T19:14:17.472000,10.0.1.10,cpu_percent,4.207440476166084
2026-07-24T19:19:17.472000,10.0.1.10,cpu_percent,4.202678571427455
2026-07-24T19:24:17.472000,10.0.1.10,cpu_percent,4.469642857133991
2026-07-24T19:29:17.472000,10.0.1.10,cpu_percent,4.44056351983096
2026-07-24T19:34:17.472000,10.0.1.10,cpu_percent,4.454761904780753
2026-07-24T19:39:17.472000,10.0.1.10,cpu_percent,4.385416666627862
2026-07-24T19:44:17.472000,10.0.1.10,cpu_percent,4.243066021951151
2026-07-24T19:49:17.472000,10.0.1.10,cpu_percent,4.236904761831582
2026-07-24T19:54:17.472000,10.0.1.10,cpu_percent,4.380059523751882
2026-07-24T19:59:17.472000,10.0.1.10,cpu_percent,4.22797619043628
2026-07-24T20:04:17.472000,10.0.1.10,cpu_percent,4.176101257833977
2026-07-24T20:09:17.472000,10.0.1.10,cpu_percent,4.205357142907047
2026-07-24T20:14:17.472000,10.0.1.10,cpu_percent,4.141666666726536
2026-07-24T20:19:17.472000,10.0.1.10,cpu_percent,4.177976190528298
2026-07-24T20:24:17.472000,10.0.1.10,cpu_percent,4.286011904755256
2026-07-24T20:29:17.472000,10.0.1.10,cpu_percent,4.2119047618637495
2026-07-24T20:34:17.472000,10.0.1.10,cpu_percent,4.282738095304623
2026-07-24T20:39:17.472000,10.0.1.10,cpu_percent,4.247321428598042
